Aug 31, 2011	11,560.48	11,712.60	11,528.08	11,613.53	2,297,400	11,613.53
Sep 1, 2011	11,613.30	11,716.84	11,488.46	11,493.57	1,781,100	11,493.57
Sep 2, 2011	11,492.06	11,492.14	11,211.35	11,240.26	1,746,600	11,240.26
Sep 6, 2011	11,237.31	11,237.46	10,932.53	11,139.30	2,174,200	11,139.30
Sep 7, 2011	11,137.63	11,414.86	11,137.63	11,414.86	1,663,200	11,414.86
Sep 8, 2011	11,414.86	11,477.30	11,283.74	11,295.81	1,730,400	11,295.81
Sep 9, 2011	11,294.60	11,294.83	10,935.64	10,992.13	2,281,700	10,992.13
Sep 12, 2011	10,990.01	11,062.03	10,824.76	11,061.12	1,971,600	11,061.12
Sep 13, 2011	11,054.99	11,140.85	10,987.18	11,105.85	1,899,800	11,105.85
Sep 14, 2011	11,106.83	11,386.78	10,993.84	11,246.73	1,926,000	11,246.73
Sep 15, 2011	11,247.72	11,433.40	11,247.49	11,433.18	1,720,800	11,433.18
Sep 16, 2011	11,433.71	11,532.47	11,407.41	11,509.09	4,259,000	11,509.09
Sep 19, 2011	11,506.82	11,506.82	11,255.25	11,401.01	1,575,800	11,401.01
Sep 20, 2011	11,401.47	11,550.22	11,373.92	11,408.66	1,570,600	11,408.66
Sep 21, 2011	11,408.58	11,447.86	11,117.28	11,124.84	2,218,600	11,124.84
Sep 22, 2011	11,121.89	11,122.12	10,597.14	10,733.83	3,061,700	10,733.83
Sep 23, 2011	10,732.77	10,808.49	10,638.73	10,771.48	2,231,400	10,771.48
Sep 26, 2011	10,771.78	11,057.49	10,771.78	11,043.86	2,256,200	11,043.86
Sep 27, 2011	11,045.23	11,369.30	11,045.23	11,190.69	2,127,000	11,190.69
Sep 28, 2011	11,189.10	11,317.08	10,996.98	11,010.90	1,724,100	11,010.90
Sep 29, 2011	11,012.79	11,271.14	10,965.45	11,153.98	1,913,400	11,153.98
Sep 30, 2011	11,152.32	11,152.39	10,909.52	10,913.38	2,132,000	10,913.38
Oct 3, 2011	10,912.10	10,979.19	10,653.34	10,655.30	2,428,700	10,655.30
Oct 4, 2011	10,651.44	10,825.44	10,404.49	10,808.71	2,674,400	10,808.71
Oct 5, 2011	10,800.47	10,950.89	10,738.10	10,939.95	2,264,400	10,939.95
Oct 6, 2011	10,939.87	11,132.60	10,858.67	11,123.33	1,900,300	11,123.33
Oct 7, 2011	11,123.41	11,232.05	11,051.13	11,103.12	1,880,800	11,103.12
Oct 10, 2011	11,104.56	11,433.33	11,104.56	11,433.18	1,442,700	11,433.18
Oct 11, 2011	11,432.80	11,447.86	11,365.67	11,416.30	1,333,600	11,416.30
Oct 12, 2011	11,417.36	11,625.30	11,417.28	11,518.85	1,881,300	11,518.85
Oct 13, 2011	11,518.09	11,518.09	11,377.82	11,478.13	1,439,900	11,478.13
Oct 14, 2011	11,478.97	11,646.83	11,478.66	11,644.49	1,335,700	11,644.49
Oct 17, 2011	11,643.35	11,643.35	11,378.35	11,397.00	1,403,600	11,397.00
Oct 18, 2011	11,396.17	11,652.74	11,296.12	11,577.05	2,014,100	11,577.05
Oct 19, 2011	11,577.54	11,633.70	11,469.17	11,504.62	1,695,800	11,504.62
Oct 20, 2011	11,502.13	11,581.25	11,391.14	11,541.78	1,661,000	11,541.78
Oct 21, 2011	11,543.22	11,812.46	11,542.84	11,808.79	2,640,000	11,808.79
Oct 24, 2011	11,807.96	11,940.75	11,805.77	11,913.62	1,618,700	11,913.62
Oct 25, 2011	11,912.63	11,912.86	11,682.52	11,706.62	1,614,500	11,706.62
Oct 26, 2011	11,707.76	11,891.21	11,694.36	11,869.04	1,837,300	11,869.04
Oct 27, 2011	11,872.07	12,284.31	11,872.07	12,208.55	2,516,400	12,208.55
Oct 28, 2011	12,207.34	12,251.92	12,164.24	12,231.11	1,636,200	12,231.11
Oct 31, 2011	12,229.22	12,229.29	11,954.41	11,955.01	1,857,900	11,955.01
Nov 1, 2011	11,951.53	11,951.76	11,630.03	11,657.96	2,182,900	11,657.96
Nov 2, 2011	11,658.49	11,876.83	11,658.49	11,836.04	1,541,400	11,836.04
Nov 3, 2011	11,835.59	12,065.93	11,835.43	12,044.47	1,581,700	12,044.47
Nov 4, 2011	12,043.41	12,043.49	11,850.31	11,983.24	1,261,500	11,983.24
Nov 7, 2011	11,983.02	12,074.44	11,880.69	12,068.39	1,221,100	12,068.39
Nov 8, 2011	12,055.52	12,187.51	12,002.17	12,170.18	1,449,500	12,170.18
Nov 9, 2011	12,166.40	12,166.40	11,736.93	11,780.94	1,802,000	11,780.94
Nov 10, 2011	11,780.03	11,961.14	11,779.88	11,893.86	1,652,500	11,893.86
Nov 11, 2011	11,896.28	12,179.72	11,896.28	12,153.68	1,345,200	12,153.68
Nov 14, 2011	12,153.00	12,170.56	12,027.03	12,078.98	1,196,100	12,078.98
Nov 15, 2011	12,077.92	12,165.11	12,001.26	12,096.16	145,100	12,096.16
Nov 16, 2011	12,084.74	12,109.03	11,890.57	11,905.59	1,662,200	11,905.59
Nov 17, 2011	11,905.67	11,948.43	11,676.35	11,770.73	1,698,300	11,770.73
Nov 18, 2011	11,768.98	11,854.81	11,755.82	11,796.16	1,812,400	11,796.16
Nov 21, 2011	11,795.55	11,795.70	11,454.07	11,547.31	1,709,600	11,547.31
Nov 22, 2011	11,542.39	11,571.75	11,433.97	11,493.72	1,485,700	11,493.72
Nov 23, 2011	11,492.74	11,492.82	11,257.55	11,257.55	1,522,200	11,257.55
Nov 25, 2011	11,251.88	11,361.47	11,231.43	11,231.65	874,800	11,231.65
Nov 28, 2011	11,232.47	11,562.10	11,232.16	11,523.01	2,049,500	11,523.01
Nov 29, 2011	11,523.01	11,624.01	11,517.04	11,555.63	1,569,500	11,555.63
Nov 30, 2011	11,559.27	12,045.68	11,559.27	12,045.68	2,867,900	12,045.68
Dec 1, 2011	12,046.21	12,062.64	11,974.62	12,020.03	1,437,000	12,020.03
Dec 2, 2011	12,022.37	12,146.68	12,007.12	12,019.42	1,501,100	12,019.42
Dec 5, 2011	12,021.54	12,186.53	12,021.46	12,097.83	1,538,300	12,097.83
Dec 6, 2011	12,097.75	12,215.71	12,076.71	12,150.13	1,459,200	12,150.13
Dec 7, 2011	12,144.41	12,257.67	12,060.37	12,196.37	1,684,400	12,196.37
Dec 8, 2011	12,195.91	12,195.91	11,966.22	11,997.70	1,658,800	11,997.70
Dec 9, 2011	11,996.03	12,212.83	11,995.51	12,184.26	1,542,500	12,184.26
Dec 12, 2011	12,181.08	12,181.38	11,940.86	12,021.39	1,490,500	12,021.39
Dec 13, 2011	12,018.66	12,147.70	11,904.38	11,954.94	1,719,100	11,954.94
Dec 14, 2011	11,949.72	11,950.02	11,786.47	11,823.48	1,612,400	11,823.48
Dec 15, 2011	11,825.29	11,967.84	11,825.22	11,868.81	1,369,300	11,868.81
Dec 16, 2011	11,870.25	11,968.18	11,819.31	11,866.39	3,895,200	11,866.39
Dec 19, 2011	11,866.54	11,925.88	11,735.19	11,766.26	1,351,700	11,766.26
Dec 20, 2011	11,769.21	12,117.13	11,768.83	12,103.58	1,651,800	12,103.58
Dec 21, 2011	12,103.58	12,119.70	11,999.44	12,107.74	1,632,500	12,107.74
Dec 22, 2011	12,107.59	12,182.71	12,107.37	12,169.65	1,516,100	12,169.65
Dec 23, 2011	12,169.88	12,297.44	12,169.80	12,294.00	804,200	12,294.00
Dec 27, 2011	12,293.47	12,328.47	12,269.97	12,291.35	959,800	12,291.35
Dec 28, 2011	12,288.85	12,299.11	12,140.17	12,151.41	840,100	12,151.41
Dec 29, 2011	12,152.32	12,293.96	12,152.09	12,287.04	84,100	12,287.04
Dec 30, 2011	12,286.28	12,290.06	12,213.78	12,217.56	966,700	12,217.56
Jan 3, 2012	12,221.19	12,479.65	12,221.19	12,397.38	1,525,600	12,397.38
Jan 4, 2012	12,392.46	12,430.00	12,337.25	12,418.42	1,451,300	12,418.42
Jan 5, 2012	12,418.42	12,435.98	12,283.90	12,415.70	1,584,400	12,415.70
Jan 6, 2012	12,407.45	12,415.24	12,332.41	12,359.92	1,311,200	12,359.92
Jan 9, 2012	12,359.31	12,409.08	12,333.85	12,392.69	1,222,000	12,392.69
Jan 10, 2012	12,394.51	12,514.69	12,394.51	12,462.47	1,412,300	12,462.47
Jan 11, 2012	12,459.52	12,462.58	12,399.01	12,449.45	1,302,600	12,449.45
Jan 12, 2012	12,449.91	12,483.70	12,385.08	12,471.02	1,282,300	12,471.02
Jan 13, 2012	12,469.96	12,470.12	12,311.79	12,422.06	1,614,700	12,422.06
Jan 17, 2012	12,423.12	12,573.65	12,423.12	12,482.07	1,486,700	12,482.07
Jan 18, 2012	12,474.69	12,582.28	12,453.20	12,578.95	1,541,700	12,578.95
Jan 19, 2012	12,578.19	12,625.80	12,563.58	12,623.98	1,480,300	12,623.98
Jan 20, 2012	12,623.83	12,720.48	12,620.76	12,720.48	2,551,100	12,720.48
Jan 23, 2012	12,720.25	12,764.49	12,665.83	12,708.82	1,498,600	12,708.82
Jan 24, 2012	12,708.37	12,708.52	12,613.54	12,675.75	1,254,200	12,675.75
Jan 25, 2012	12,673.63	12,778.26	12,580.12	12,758.85	1,354,300	12,758.85
Jan 26, 2012	12,756.96	12,841.95	12,695.16	12,734.63	1,308,400	12,734.63
Jan 27, 2012	12,733.95	12,733.95	12,630.72	12,660.46	1,644,100	12,660.46
Jan 30, 2012	12,659.17	12,659.32	12,529.41	12,653.72	1,304,300	12,653.72
Jan 31, 2012	12,654.78	12,720.10	12,567.33	12,632.91	1,680,700	12,632.91
Feb 1, 2012	12,632.76	12,784.62	12,632.76	12,716.46	1,435,000	12,716.46
Feb 2, 2012	12,716.54	12,741.89	12,676.05	12,705.41	1,143,600	12,705.41
Feb 3, 2012	12,705.04	12,869.95	12,704.96	12,862.23	1,428,400	12,862.23
Feb 6, 2012	12,860.72	12,860.79	12,793.43	12,845.13	1,080,400	12,845.13
Feb 7, 2012	12,844.37	12,903.71	12,782.57	12,878.20	1,161,500	12,878.20
Feb 8, 2012	12,865.79	12,893.64	12,817.69	12,883.95	1,382,500	12,883.95
Feb 9, 2012	12,884.41	12,924.71	12,846.41	12,890.46	1,570,800	12,890.46
Feb 10, 2012	12,889.55	12,889.63	12,743.56	12,801.23	1,236,200	12,801.23
Feb 13, 2012	12,799.11	12,887.93	12,799.11	12,874.04	1,122,400	12,874.04
Feb 14, 2012	12,871.77	12,878.88	12,786.93	12,878.28	1,200,500	12,878.28
Feb 15, 2012	12,864.65	12,899.47	12,753.62	12,780.95	1,275,600	12,780.95
Feb 16, 2012	12,779.81	12,914.00	12,779.58	12,904.08	1,344,500	12,904.08
Feb 17, 2012	12,903.33	12,967.92	12,903.25	12,949.87	2,346,500	12,949.87
Feb 21, 2012	12,949.34	13,005.04	12,926.11	12,965.69	1,647,800	12,965.69
Feb 22, 2012	12,966.22	12,977.91	12,914.83	12,938.67	1,242,000	12,938.67
Feb 23, 2012	12,937.08	12,996.08	12,882.67	12,984.69	1,204,800	12,984.69
Feb 24, 2012	12,981.20	13,013.82	12,950.59	12,982.95	894,400	12,982.95
Feb 27, 2012	12,981.13	13,027.52	12,882.59	12,981.51	1,435,300	12,981.51
Feb 28, 2012	12,976.74	13,021.51	12,952.82	13,005.12	1,144,900	13,005.12
Feb 29, 2012	13,005.42	13,055.75	12,929.66	12,952.07	1,824,600	12,952.07
Mar 1, 2012	12,952.29	13,032.67	12,943.06	12,980.30	1,396,700	12,980.30
Mar 2, 2012	12,980.75	12,997.51	12,927.77	12,977.57	939,000	12,977.57
Mar 5, 2012	12,977.34	12,977.34	12,883.91	12,962.81	1,086,300	12,962.81
Mar 6, 2012	12,958.65	12,958.73	12,734.86	12,759.15	1,423,300	12,759.15
Mar 7, 2012	12,756.12	12,857.73	12,751.51	12,837.33	1,751,100	12,837.33
Mar 8, 2012	12,835.53	12,937.19	12,835.53	12,907.94	1,035,300	12,907.94
Mar 9, 2012	12,908.62	12,968.79	12,906.43	12,922.02	1,032,400	12,922.02
Mar 12, 2012	12,920.58	12,976.36	12,919.98	12,959.71	1,000,000	12,959.71
Mar 13, 2012	12,953.20	13,180.40	12,953.13	13,177.68	1,631,300	13,177.68
Mar 14, 2012	13,177.15	13,221.27	13,166.25	13,194.10	1,636,100	13,194.10
Mar 15, 2012	13,192.97	13,253.51	13,170.19	13,252.76	1,616,500	13,252.76
Mar 16, 2012	13,253.51	13,289.08	13,231.45	13,232.62	3,926,200	13,232.62
Mar 19, 2012	13,231.94	13,269.71	13,208.63	13,239.13	1,471,200	13,239.13
Mar 20, 2012	13,238.45	13,238.45	13,123.38	13,170.19	1,316,600	13,170.19
Mar 21, 2012	13,170.79	13,190.02	13,112.93	13,124.62	1,248,600	13,124.62
Mar 22, 2012	13,124.40	13,124.47	13,017.42	13,046.14	1,220,600	13,046.14
Mar 23, 2012	13,045.99	13,099.91	13,002.77	13,080.73	1,299,300	13,080.73
Mar 26, 2012	13,082.62	13,243.86	13,082.39	13,241.63	1,220,800	13,241.63
Mar 27, 2012	13,242.09	13,264.98	13,194.33	13,197.73	1,292,800	13,197.73
Mar 28, 2012	13,195.39	13,212.64	13,069.26	13,126.21	1,415,400	13,126.21
Mar 29, 2012	13,125.99	13,151.57	13,032.67	13,145.82	1,362,500	13,145.82
Mar 30, 2012	13,147.94	13,224.49	13,147.78	13,212.04	1,711,900	13,212.04
Apr 2, 2012	13,211.36	13,297.11	13,153.69	13,264.49	1,087,900	13,264.49
Apr 3, 2012	13,258.96	13,265.36	13,131.21	13,199.55	1,239,800	13,199.55
Apr 4, 2012	13,198.19	13,198.19	13,020.86	13,074.75	1,250,000	13,074.75
Apr 5, 2012	13,067.18	13,088.11	13,012.46	13,060.14	1,095,300	13,060.14
Apr 9, 2012	13,057.57	13,057.72	12,903.78	12,929.59	1,055,800	12,929.59
Apr 10, 2012	12,929.44	12,929.59	12,710.56	12,715.93	1,592,900	12,715.93
Apr 11, 2012	12,716.92	12,844.82	12,716.92	12,805.39	1,252,100	12,805.39
Apr 12, 2012	12,806.45	12,986.96	12,806.30	12,986.58	1,197,800	12,986.58
Apr 13, 2012	12,986.20	12,986.35	12,845.28	12,849.59	1,409,900	12,849.59
Apr 16, 2012	12,850.88	12,986.77	12,850.80	12,921.41	1,209,900	12,921.41
Apr 17, 2012	12,921.79	13,131.36	12,921.79	13,115.54	1,153,200	13,115.54
Apr 18, 2012	13,114.56	13,114.56	13,027.49	13,032.75	1,135,200	13,032.75
Apr 19, 2012	13,028.73	13,080.20	12,896.82	12,964.10	1,398,100	12,964.10
Apr 20, 2012	12,964.48	13,082.54	12,964.25	13,029.26	2,120,800	13,029.26
Apr 23, 2012	13,028.20	13,028.20	12,845.58	12,927.17	1,393,700	12,927.17
Apr 24, 2012	12,927.77	13,050.30	12,926.49	13,001.56	1,341,100	13,001.56
Apr 25, 2012	12,997.69	13,105.70	12,993.60	13,090.72	1,352,600	13,090.72
Apr 26, 2012	13,090.11	13,227.82	13,075.96	13,204.62	1,075,700	13,204.62
Apr 27, 2012	13,204.70	13,266.68	13,192.21	13,228.31	1,108,500	13,228.31
Apr 30, 2012	13,228.31	13,228.76	13,176.01	13,213.63	1,278,700	13,213.63
May 1, 2012	13,214.16	13,338.66	13,174.65	13,279.32	1,234,000	13,279.32
May 2, 2012	13,278.11	13,278.11	13,192.21	13,268.57	1,007,700	13,268.57
May 3, 2012	13,267.59	13,284.09	13,175.64	13,206.59	1,020,900	13,206.59
May 4, 2012	13,204.62	13,205.00	13,022.34	13,038.27	1,137,900	13,038.27
May 7, 2012	13,035.85	13,049.09	12,970.00	13,008.53	1,100,800	13,008.53
May 8, 2012	13,000.73	13,000.73	12,810.39	12,932.09	1,386,200	12,932.09
May 9, 2012	12,921.81	12,921.81	12,748.48	12,835.06	1,474,600	12,835.06
May 10, 2012	12,831.58	12,931.71	12,820.30	12,855.04	1,516,500	12,855.04
May 11, 2012	12,851.79	12,918.01	12,779.28	12,820.60	1,483,700	12,820.60
May 14, 2012	12,818.49	12,818.86	12,661.48	12,695.35	1,431,900	12,695.35
May 15, 2012	12,695.05	12,758.43	12,608.16	12,632.00	1,560,600	12,632.00
May 16, 2012	12,617.32	12,722.63	12,597.34	12,598.55	1,431,300	12,598.55
May 17, 2012	12,598.32	12,611.42	12,440.52	12,442.49	1,474,300	12,442.49
May 18, 2012	12,443.02	12,492.97	12,336.76	12,369.38	2,407,200	12,369.38
May 21, 2012	12,369.15	12,508.11	12,367.72	12,504.48	1,421,100	12,504.48
May 22, 2012	12,505.38	12,575.96	12,447.33	12,502.81	1,336,500	12,502.81
May 23, 2012	12,501.52	12,508.30	12,311.56	12,496.15	1,521,900	12,496.15
May 24, 2012	12,491.91	12,539.59	12,419.63	12,529.75	1,268,100	12,529.75
May 25, 2012	12,530.74	12,533.12	12,421.53	12,454.83	930,000	12,454.83
May 29, 2012	12,454.83	12,611.61	12,454.60	12,580.69	1,075,100	12,580.69
May 30, 2012	12,579.02	12,579.10	12,396.40	12,419.86	1,228,300	12,419.86
May 31, 2012	12,414.41	12,489.87	12,316.48	12,393.45	2,051,400	12,393.45
Jun 1, 2012	12,391.56	12,391.63	12,107.48	12,118.57	1,629,400	12,118.57
Jun 4, 2012	12,119.85	12,143.69	12,035.09	12,101.46	1,264,400	12,101.46
Jun 5, 2012	12,101.08	12,147.55	12,072.17	12,127.95	1,089,700	12,127.95
Jun 6, 2012	12,125.00	12,414.79	12,125.00	12,414.79	1,401,100	12,414.79
Jun 7, 2012	12,416.53	12,555.26	12,416.53	12,460.96	1,311,500	12,460.96
Jun 8, 2012	12,460.81	12,554.20	12,398.44	12,554.20	1,118,100	12,554.20
Jun 11, 2012	12,553.81	12,650.47	12,398.48	12,411.23	1,210,600	12,411.23
Jun 12, 2012	12,412.07	12,577.02	12,411.91	12,573.80	1,113,600	12,573.80
Jun 13, 2012	12,566.38	12,598.25	12,453.69	12,496.38	1,257,800	12,496.38
Jun 14, 2012	12,497.89	12,698.68	12,497.66	12,651.91	1,286,400	12,651.91
Jun 15, 2012	12,652.21	12,774.70	12,651.38	12,767.17	2,842,900	12,767.17
Jun 18, 2012	12,767.02	12,781.93	12,696.18	12,741.82	1,112,800	12,741.82
Jun 19, 2012	12,744.62	12,898.94	12,744.47	12,837.33	1,251,800	12,837.33
Jun 20, 2012	12,837.10	12,877.18	12,744.92	12,824.39	1,191,100	12,824.39
Jun 21, 2012	12,823.10	12,857.39	12,561.46	12,573.57	1,467,500	12,573.57
Jun 22, 2012	12,574.82	12,674.08	12,574.67	12,640.78	2,099,900	12,640.78
Jun 25, 2012	12,639.80	12,639.87	12,458.01	12,502.66	1,340,900	12,502.66
Jun 26, 2012	12,503.57	12,576.41	12,452.03	12,534.67	1,092,700	12,534.67
Jun 27, 2012	12,532.93	12,646.87	12,532.71	12,627.01	979,500	12,627.01
Jun 28, 2012	12,626.25	12,626.25	12,450.17	12,602.26	1,258,700	12,602.26
Jun 29, 2012	12,604.60	12,880.39	12,604.53	12,880.09	1,916,300	12,880.09
Jul 2, 2012	12,879.71	12,902.12	12,795.48	12,871.39	1,096,400	12,871.39
Jul 3, 2012	12,868.06	12,946.20	12,845.28	12,943.66	638,500	12,943.66
Jul 5, 2012	12,941.85	12,961.30	12,852.24	12,896.67	978,000	12,896.67
Jul 6, 2012	12,889.40	12,889.40	12,702.99	12,772.47	967,600	12,772.47
Jul 9, 2012	12,772.02	12,772.02	12,686.57	12,736.29	1,001,500	12,736.29
Jul 10, 2012	12,733.87	12,830.29	12,606.91	12,653.12	1,147,600	12,653.12
Jul 11, 2012	12,653.04	12,661.97	12,534.33	12,604.53	1,284,200	12,604.53
Jul 12, 2012	12,602.71	12,630.64	12,492.25	12,573.27	1,427,600	12,573.27
Jul 13, 2012	12,573.73	12,784.73	12,573.04	12,777.09	1,210,800	12,777.09
Jul 16, 2012	12,776.33	12,779.58	12,690.05	12,727.21	935,000	12,727.21
Jul 17, 2012	12,728.73	12,829.23	12,645.10	12,805.54	1,196,200	12,805.54
Jul 18, 2012	12,796.98	12,921.94	12,754.61	12,908.70	1,300,700	12,908.70
Jul 19, 2012	12,909.61	12,977.57	12,889.93	12,943.36	1,394,800	12,943.36
Jul 20, 2012	12,942.68	12,942.83	12,810.35	12,822.57	2,107,700	12,822.57
Jul 23, 2012	12,820.45	12,820.45	12,583.41	12,721.46	1,377,600	12,721.46
Jul 24, 2012	12,720.93	12,730.09	12,521.84	12,617.32	1,315,300	12,617.32
Jul 25, 2012	12,617.77	12,732.77	12,617.62	12,676.05	1,273,200	12,676.05
Jul 26, 2012	12,680.59	12,931.22	12,680.59	12,887.93	1,336,200	12,887.93
Jul 27, 2012	12,888.91	13,117.74	12,888.53	13,075.66	1,615,100	13,075.66
Jul 30, 2012	13,075.35	13,128.64	13,042.85	13,073.01	917,300	13,073.01
Jul 31, 2012	13,071.72	13,082.66	13,006.48	13,008.68	1,259,800	13,008.68
Aug 1, 2012	13,007.47	13,074.83	12,951.16	12,976.13	1,327,800	12,976.13
Aug 2, 2012	12,969.70	12,969.85	12,778.90	12,878.88	1,127,700	12,878.88
Aug 3, 2012	12,884.82	13,133.18	12,884.82	13,096.17	1,123,900	13,096.17
Aug 6, 2012	13,099.88	13,187.28	13,099.72	13,117.51	842,700	13,117.51
Aug 7, 2012	13,118.65	13,215.97	13,118.42	13,168.60	952,400	13,168.60
Aug 8, 2012	13,158.10	13,202.65	13,115.24	13,175.64	849,100	13,175.64
Aug 9, 2012	13,174.73	13,200.23	13,125.09	13,165.19	843,500	13,165.19
Aug 10, 2012	13,163.15	13,208.22	13,094.96	13,207.95	866,400	13,207.95
Aug 13, 2012	13,204.93	13,205.01	13,112.94	13,169.43	675,500	13,169.43
Aug 14, 2012	13,168.11	13,223.01	13,142.10	13,172.14	844,300	13,172.14
Aug 15, 2012	13,157.47	13,192.89	13,138.23	13,164.78	771,300	13,164.78
Aug 16, 2012	13,163.24	13,269.35	13,145.85	13,250.11	1,145,800	13,250.11
Aug 17, 2012	13,251.20	13,281.32	13,244.85	13,275.20	1,385,500	13,275.20
Aug 20, 2012	13,274.58	13,276.15	13,230.06	13,271.64	875,900	13,271.64
Aug 21, 2012	13,272.10	13,330.76	13,186.60	13,203.58	1,170,600	13,203.58
Aug 22, 2012	13,198.31	13,205.06	13,120.34	13,172.76	1,112,200	13,172.76
Aug 23, 2012	13,171.37	13,171.37	13,046.46	13,057.46	1,088,000	13,057.46
Aug 24, 2012	13,052.82	13,175.51	13,027.20	13,157.97	880,300	13,157.97
Aug 27, 2012	13,157.74	13,176.17	13,115.46	13,124.67	960,700	13,124.67
Aug 28, 2012	13,122.74	13,147.32	13,081.12	13,102.99	816,300	13,102.99
Aug 29, 2012	13,103.46	13,144.81	13,081.27	13,107.48	915,300	13,107.48
Aug 30, 2012	13,101.29	13,101.37	12,978.91	13,000.71	899,800	13,000.71
Aug 31, 2012	13,002.72	13,151.87	13,002.64	13,090.84	1,197,800	13,090.84
Sep 4, 2012	13,092.15	13,092.39	12,977.09	13,035.94	1,039,200	13,035.94
Sep 5, 2012	13,036.09	13,095.91	13,018.74	13,047.48	925,500	13,047.48
Sep 6, 2012	13,045.23	13,294.13	13,045.08	13,292.00	1,286,500	13,292.00
Sep 7, 2012	13,289.53	13,320.27	13,266.22	13,306.64	1,422,100	13,306.64
Sep 10, 2012	13,308.56	13,324.10	13,251.39	13,254.29	1,238,100	13,254.29
Sep 11, 2012	13,254.60	13,354.34	13,253.21	13,323.36	1,049,200	13,323.36
Sep 12, 2012	13,321.62	13,373.62	13,317.52	13,333.35	1,115,200	13,333.35
Sep 13, 2012	13,329.71	13,573.33	13,325.11	13,539.86	1,517,700	13,539.86
Sep 14, 2012	13,540.40	13,653.24	13,533.94	13,593.37	1,851,600	13,593.37
Sep 17, 2012	13,588.57	13,593.15	13,526.67	13,553.10	1,280,200	13,553.10
Sep 18, 2012	13,552.33	13,582.12	13,517.81	13,564.64	1,207,200	13,564.64
Sep 19, 2012	13,565.41	13,626.48	13,556.74	13,577.96	1,162,100	13,577.96
Sep 20, 2012	13,575.17	13,599.02	13,503.00	13,596.93	1,179,100	13,596.93
Sep 21, 2012	13,597.24	13,647.10	13,571.53	13,579.47	4,296,100	13,579.47
Sep 24, 2012	13,577.85	13,601.90	13,521.68	13,558.92	1,203,700	13,558.92
Sep 25, 2012	13,559.92	13,620.21	13,457.25	13,457.55	1,386,300	13,457.55
Sep 26, 2012	13,458.63	13,480.37	13,406.91	13,413.51	1,243,500	13,413.51
Sep 27, 2012	13,413.47	13,522.83	13,413.47	13,485.97	1,139,900	13,485.97
Sep 28, 2012	13,485.89	13,487.66	13,367.27	13,437.13	1,469,500	13,437.13
Oct 1, 2012	13,437.66	13,598.25	13,437.66	13,515.11	1,061,200	13,515.11
Oct 2, 2012	13,515.30	13,567.06	13,424.92	13,482.36	907,300	13,482.36
Oct 3, 2012	13,479.21	13,536.27	13,439.12	13,494.61	1,038,900	13,494.61
Oct 4, 2012	13,495.18	13,594.33	13,495.18	13,575.36	1,063,900	13,575.36
Oct 5, 2012	13,569.18	13,661.87	13,568.75	13,610.15	1,155,000	13,610.15
Oct 8, 2012	13,589.26	13,610.38	13,552.09	13,583.65	713,000	13,583.65
Oct 9, 2012	13,582.88	13,592.33	13,473.31	13,473.53	1,036,300	13,473.53
Oct 10, 2012	13,473.53	13,478.83	13,327.62	13,344.97	1,011,200	13,344.97
Oct 11, 2012	13,346.28	13,428.49	13,326.12	13,326.39	866,300	13,326.39
Oct 12, 2012	13,325.62	13,401.32	13,296.43	13,328.85	1,137,400	13,328.85
Oct 15, 2012	13,329.54	13,437.66	13,325.93	13,424.23	1,148,800	13,424.23
Oct 16, 2012	13,423.84	13,556.37	13,423.76	13,551.78	1,134,500	13,551.78
Oct 17, 2012	13,539.63	13,561.65	13,468.90	13,557.00	1,355,700	13,557.00
Oct 18, 2012	13,553.24	13,588.73	13,510.93	13,548.94	1,284,100	13,548.94
Oct 19, 2012	13,545.33	13,545.49	13,312.22	13,343.51	2,390,800	13,343.51
Oct 22, 2012	13,344.28	13,368.55	13,235.15	13,345.89	1,218,800	13,345.89
Oct 23, 2012	13,344.90	13,344.90	13,083.28	13,102.53	1,222,200	13,102.53
Oct 24, 2012	13,103.53	13,155.21	13,063.63	13,077.34	1,106,700	13,077.34
Oct 25, 2012	13,079.64	13,214.11	13,017.37	13,103.68	1,145,900	13,103.68
Oct 26, 2012	13,104.22	13,151.72	13,040.17	13,107.21	1,346,400	13,107.21
Oct 31, 2012	13,107.44	13,189.08	13,052.07	13,096.46	1,381,600	13,096.46
Nov 1, 2012	13,099.19	13,273.71	13,099.11	13,232.62	1,405,100	13,232.62
Nov 2, 2012	13,232.62	13,289.45	13,076.57	13,093.16	1,376,600	13,093.16
Nov 5, 2012	13,092.28	13,140.58	13,038.71	13,112.44	953,500	13,112.44
Nov 6, 2012	13,112.90	13,290.75	13,112.90	13,245.68	1,057,100	13,245.68
Nov 7, 2012	13,228.24	13,228.32	12,876.60	12,932.73	1,642,500	12,932.73
Nov 8, 2012	12,932.81	12,980.23	12,811.24	12,811.32	1,383,500	12,811.32
Nov 9, 2012	12,811.17	12,890.19	12,743.39	12,815.39	1,316,700	12,815.39
Nov 12, 2012	12,815.93	12,861.28	12,783.00	12,815.08	623,600	12,815.08
Nov 13, 2012	12,808.71	12,898.25	12,748.51	12,756.18	1,422,000	12,756.18
Nov 14, 2012	12,746.54	12,797.73	12,542.68	12,570.95	1,621,800	12,570.95
Nov 15, 2012	12,571.10	12,600.59	12,496.56	12,542.38	1,291,500	12,542.38
Nov 16, 2012	12,542.31	12,604.17	12,471.49	12,588.31	1,971,100	12,588.31
